"","species_short","date_time","qr_code","tree_id_fallback","gps_latitude","gps_longitude","gps_height","DBH","TreeID","species_label"
"730","NS","2025/02/13 13:22:26.067","https://dt.unr.uni-freiburg.de/mathisle/227",NA,47.8850305316667,8.08811757833333,1039.985,0.10186,227,"1 spruce (Picea abies )"
"731","other","2025/03/05 13:10:21.316","https://dt.unr.uni-freiburg.de/mathisle/393",NA,47.8849162866667,8.08798085666667,1043.788,0.07639,393,"30 Others"
"732","other","2025/03/05 13:42:52.965","https://dt.unr.uni-freiburg.de/mathisle/406",NA,47.8847321166667,8.08786012666667,1048.853,0.34696,406,"30 Others"
"733","other","2025/03/05 12:51:46.671","https://dt.unr.uni-freiburg.de/mathisle/339",NA,47.8849349716667,8.08851336833333,1039.794,0.07639,339,"30 Others"
"734","other","2025/03/05 13:00:49.065","https://dt.unr.uni-freiburg.de/mathisle/331",NA,47.8849105333333,8.08843394833333,1038.491,0.06685,331,"30 Others"
"735","other","2025/03/05 13:54:06.208","https://dt.unr.uni-freiburg.de/mathisle/412",NA,47.8848354016667,8.08822434166667,1047.253,0.18144,412,"30 Others"
"736","SY","2025/02/07 14:21:17.066","https://dt.unr.uni-freiburg.de/mathisle/81",NA,47.885093795,8.08790772333333,1042.133,0.11937,81,"18 Sycamore maple (Acer pseudoplatanus )"
"737","WCH","2025/02/12 10:18:10.705","https://dt.unr.uni-freiburg.de/mathisle/99",NA,47.88511896,8.08806189333333,1034.089,0.09072,99,"24 Cherry (Prunus avium )"
"738","WCH","2025/02/12 10:21:43.664","https://dt.unr.uni-freiburg.de/mathisle/100",NA,47.8850990266667,8.08804941666667,1040.557,0.07639,100,"24 Cherry (Prunus avium )"
"739","WST","2025/03/05 14:06:19.730","https://dt.unr.uni-freiburg.de/mathisle/353",NA,47.8848701333333,8.088599375,1039.197,0.09231,353,"27 Service tree (Sorbus torminalis )"
"740","WST","2025/03/05 13:54:27.038","https://dt.unr.uni-freiburg.de/mathisle/354",NA,47.8848315966667,8.08858911666667,1037.572,0.07639,354,"27 Service tree (Sorbus torminalis )"
"741","XBI","2025/04/11 15:16:50.722","https://dt.unr.uni-freiburg.de/mathisle/785",NA,47.88430899,8.08820491833334,1053.015,0.10186,785,"21 Birch (Betula spp. )"
